periodo,provincia,departamento,sector,ambito,PoblacionIndigenaInicial,PoblacionIndigenaPrimaria,PoblacionIndigenaSecundaria,BoliviaInicial,BrasilInicial,ChileInicial,ParaguayInicial,PeruInicial,UruguayInicial,OtrospaisesdeAmericaInicial,EuropaInicial,AsiaInicial,OtrosInicial,BoliviaPrimaria,BrasilPrimaria,ChilePrimaria,ParaguayPrimaria,PeruPrimaria,UruguayPrimaria,OtrospaisesdeAmericaPrimaria,EuropaPrimaria,AsiaPrimaria,OtrosPrimaria,BoliviaSecundaria,BrasilSecundaria,ChileSecundaria,ParaguaySecundaria,PeruSecundaria,UruguaySecundaria,OtrospaisesdeAmericaSecundaria,EuropaSecundaria,AsiaSecundaria,OtrosSecundaria
2020,MENDOZA,MALARGUE,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0
2020,MENDOZA,RIVADAVIA,Estatal,Rural,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,23,0,1,0,0,0,0,0,0,0
2020,MENDOZA,RIVADAVIA,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,1,0,0,0,1,0,5,2,0,0
2020,MENDOZA,RIVADAVIA,Privado,Rural,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MENDOZA,SAN CARLOS,Estatal,Rural,0,5,15,11,0,0,0,0,0,0,0,0,0,76,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
2020,MENDOZA,SAN CARLOS,Estatal,Urbano,1,1,0,3,0,0,0,0,0,0,0,0,0,42,0,2,0,0,0,1,1,0,0,58,0,3,0,0,0,1,0,0,0
2020,MENDOZA,SAN CARLOS,Privado,Rural,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MENDOZA,SAN CARLOS,Privado,Urbano,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0
2020,MENDOZA,SAN MARTIN,Estatal,Rural,0,36,0,6,0,0,0,0,0,0,0,0,0,45,0,0,1,0,0,0,0,0,0,34,0,0,0,0,0,1,0,0,0
2020,MENDOZA,SAN MARTIN,Estatal,Urbano,0,0,0,4,0,10,0,0,0,0,0,0,0,7,0,0,0,1,1,2,0,0,0,17,0,1,1,0,0,10,3,0,0
2020,MENDOZA,SAN MARTIN,Privado,Rural,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MENDOZA,SAN MARTIN,Privado,Urbano,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,4,1,0,0
2020,MENDOZA,SAN RAFAEL,Estatal,Rural,0,0,0,7,0,0,0,0,0,6,0,0,0,67,0,0,1,0,0,15,2,0,0,60,0,0,1,0,0,0,1,0,0
2020,MENDOZA,SAN RAFAEL,Estatal,Urbano,0,0,0,2,0,0,0,0,0,0,0,1,0,13,1,4,2,0,1,8,9,0,0,11,2,3,1,3,0,10,20,0,1
2020,MENDOZA,SAN RAFAEL,Privado,Urbano,37,0,282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,1,3,0,1,9,0,0,4,3,0,1
2020,MENDOZA,SANTA ROSA,Estatal,Rural,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MENDOZA,SANTA ROSA,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2020,MENDOZA,SANTA ROSA,Privado,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MENDOZA,SANTA ROSA,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MENDOZA,TUNUYAN,Estatal,Rural,0,0,0,2,0,0,0,0,0,0,0,0,0,37,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0
2020,MENDOZA,TUNUYAN,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,6,0,0,2,0,2,0,0,24,0,5,0,0,0,6,1,0,0
2020,MENDOZA,TUNUYAN,Privado,Rural,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MENDOZA,TUNUYAN,Privado,Urbano,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0
2020,MENDOZA,TUPUNGATO,Estatal,Rural,0,0,0,5,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0
2020,MENDOZA,TUPUNGATO,Estatal,Urbano,0,0,0,4,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,2,0,0,48,0,0,0,0,0,1,0,0,0
2020,MENDOZA,TUPUNGATO,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2020,MISIONES,25 DE MAYO,Estatal,Rural,11,64,27,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,25 DE MAYO,Estatal,Urbano,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2020,MISIONES,APOSTOLES,Estatal,Rural,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,APOSTOLES,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,APOSTOLES,Privado,Urbano,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,CAINGUAS,Estatal,Rural,56,177,62,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,CAINGUAS,Estatal,Urbano,45,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020,MISIONES,CAINGUAS,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,CANDELARIA,Estatal,Rural,20,112,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,CANDELARIA,Estatal,Urbano,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
2020,MISIONES,CAPITAL,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
2020,MISIONES,CAPITAL,Estatal,Urbano,173,0,0,0,2,0,6,0,0,0,0,0,4,3,6,0,90,0,1,0,1,0,3,0,3,0,40,0,0,0,0,1,1
2020,MISIONES,CAPITAL,Privado,Urbano,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,13,1,0,2,7,0,1,0,4,0,23,1,0,2,6,2,3
2020,MISIONES,CONCEPCION,Estatal,Rural,3,23,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,CONCEPCION,Estatal,Urbano,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,ELDORADO,Estatal,Rural,35,186,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,ELDORADO,Estatal,Urbano,0,0,4,0,0,0,1,0,0,0,0,0,0,0,3,0,17,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0
2020,MISIONES,ELDORADO,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,2,1,1,0,0,0,4,0,0
2020,MISIONES,GENERAL MANUEL BELGRANO,Estatal,Rural,14,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020,MISIONES,GENERAL MANUEL BELGRANO,Estatal,Urbano,13,41,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2020,MISIONES,GENERAL MANUEL BELGRANO,Privado,Urbano,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020,MISIONES,GUARANI,Estatal,Rural,26,66,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,GUARANI,Estatal,Urbano,24,230,19,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2020,MISIONES,GUARANI,Privado,Urbano,0,0,12,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2020,MISIONES,IGUAZU,Estatal,Rural,132,576,12,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,IGUAZU,Estatal,Urbano,37,165,90,0,0,0,1,0,0,0,0,0,0,0,7,1,39,3,1,0,1,0,0,0,6,0,12,0,0,3,0,0,0
2020,MISIONES,IGUAZU,Privado,Urbano,0,0,0,0,9,0,0,0,0,0,1,0,0,2,8,0,5,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0
2020,MISIONES,LEANDRO N. ALEM,Estatal,Rural,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,LEANDRO N. ALEM,Estatal,Urbano,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2020,MISIONES,LEANDRO N. ALEM,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,LIBERTADOR GRL SAN MARTIN,Estatal,Rural,35,217,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
2020,MISIONES,LIBERTADOR GRL SAN MARTIN,Estatal,Urbano,30,119,12,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0
2020,MISIONES,LIBERTADOR GRL SAN MARTIN,Privado,Rural,61,236,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2020,MISIONES,LIBERTADOR GRL SAN MARTIN,Privado,Urbano,13,43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0
2020,MISIONES,MONTECARLO,Estatal,Rural,4,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,MONTECARLO,Estatal,Urbano,13,46,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0
2020,MISIONES,MONTECARLO,Privado,Urbano,0,0,94,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,1,0,0,0,2,0,0
2020,MISIONES,OBERA,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020,MISIONES,OBERA,Estatal,Urbano,0,0,0,0,2,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2020,MISIONES,OBERA,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
2020,MISIONES,SAN IGNACIO,Estatal,Rural,5,66,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,SAN IGNACIO,Estatal,Urbano,38,133,8,0,1,0,3,0,0,0,0,0,0,0,1,0,5,0,0,4,1,0,0,0,0,0,5,0,0,1,1,0,0
2020,MISIONES,SAN IGNACIO,Privado,Rural,27,89,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,MISIONES,SAN IGNACIO,Privado,Urbano,17,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,SAN JAVIER,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,SAN JAVIER,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,SAN PEDRO,Estatal,Rural,15,61,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,MISIONES,SAN PEDRO,Estatal,Urbano,39,146,39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
2020,NEUQUEN,ALUMINE,Estatal,Rural,78,278,153,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NEUQUEN,ANELO,Estatal,Urbano,3,16,1,0,0,0,1,0,0,0,0,0,0,6,0,6,1,1,0,5,0,0,0,7,0,4,3,0,0,2,1,0,0
2020,NEUQUEN,CATAN LIL,Estatal,Rural,25,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NEUQUEN,CHOS MALAL,Estatal,Rural,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NEUQUEN,CHOS MALAL,Estatal,Urbano,1,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,0
2020,NEUQUEN,COLLON CURA,Estatal,Rural,9,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NEUQUEN,CONFLUENCIA,Estatal,Rural,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0
2020,NEUQUEN,CONFLUENCIA,Estatal,Urbano,5,37,1,27,2,7,7,0,0,1,0,1,2,159,8,34,49,4,4,22,10,3,2,120,7,66,37,9,5,22,11,0,1
2020,NEUQUEN,CONFLUENCIA,Privado,Urbano,0,2,0,2,2,1,0,0,0,2,1,0,1,9,8,6,3,2,1,23,9,0,1,12,3,10,8,2,1,16,7,5,1
2020,NEUQUEN,HUILICHES,Estatal,Rural,74,257,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NEUQUEN,HUILICHES,Estatal,Urbano,25,178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NEUQUEN,HUILICHES,Privado,Urbano,0,37,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NEUQUEN,LACAR,Estatal,Rural,49,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NEUQUEN,LACAR,Estatal,Urbano,8,21,51,1,0,0,0,0,0,0,0,0,0,2,0,8,12,0,0,0,4,0,2,1,1,7,3,1,0,2,7,1,0
2020,NEUQUEN,LACAR,Privado,Urbano,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,4,0,0,0,1,1,0,0,0,1,3,0,0
2020,NEUQUEN,LONCOPUE,Estatal,Rural,43,165,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NEUQUEN,LOS LAGOS,Estatal,Urbano,0,5,0,0,0,2,0,0,0,0,0,0,0,3,0,3,3,0,0,0,1,0,0,5,0,7,5,0,1,6,6,0,0
2020,NEUQUEN,LOS LAGOS,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
2020,NEUQUEN,MINAS,Estatal,Rural,21,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NEUQUEN,NORQUIN,Estatal,Rural,18,60,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NEUQUEN,PEHUENCHES,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NEUQUEN,PEHUENCHES,Estatal,Urbano,0,0,0,2,0,0,1,0,0,1,0,0,0,20,0,4,5,2,2,4,0,0,0,43,3,2,4,1,0,4,2,0,0
2020,NEUQUEN,PICUN LEUFU,Estatal,Rural,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NEUQUEN,PICUN LEUFU,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0
2020,NEUQUEN,PICUNCHES,Estatal,Rural,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NEUQUEN,ZAPALA,Estatal,Rural,12,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,NEUQUEN,ZAPALA,Estatal,Urbano,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,3,1,0,0,2,3,1,0
2020,RIO NEGRO,25 DE MAYO,Estatal,Rural,13,57,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,RIO NEGRO,25 DE MAYO,Estatal,Urbano,0,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10
2020,RIO NEGRO,9 DE JULIO,Estatal,Rural,8,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,RIO NEGRO,ADOLFO ALSINA,Estatal,Rural,0,0,4,9,0,0,0,0,0,0,0,0,0,29,0,0,1,2,0,0,1,0,0,22,0,0,0,1,0,1,0,1,0
2020,RIO NEGRO,ADOLFO ALSINA,Estatal,Urbano,0,0,32,0,0,0,0,0,0,0,0,0,0,14,0,0,3,0,0,2,3,0,0,10,0,0,2,0,0,0,1,0,0
2020,RIO NEGRO,ADOLFO ALSINA,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,1,0,0,0
2020,RIO NEGRO,AVELLANEDA,Estatal,Rural,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0
2020,RIO NEGRO,AVELLANEDA,Estatal,Urbano,0,0,2,9,1,1,0,1,0,0,0,0,0,28,0,1,0,0,0,0,0,2,2,28,1,3,13,0,0,2,0,3,0
2020,RIO NEGRO,AVELLANEDA,Privado,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2020,RIO NEGRO,BARILOCHE,Estatal,Rural,8,14,1,0,1,0,0,0,0,0,1,0,0,2,3,2,0,0,2,1,5,0,1,0,0,4,0,0,0,1,1,0,0
2020,RIO NEGRO,BARILOCHE,Estatal,Urbano,13,74,37,6,3,2,0,0,0,0,2,0,0,10,2,25,3,1,2,12,7,2,2,20,5,43,7,0,0,9,9,0,3
2020,RIO NEGRO,BARILOCHE,Privado,Urbano,0,0,8,0,2,0,0,1,0,1,2,0,0,0,1,4,1,1,0,5,13,3,1,5,4,12,1,1,0,17,30,1,1
2020,RIO NEGRO,CONESA,Estatal,Urbano,0,0,0,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,27,0,2,0,0,0,0,0,0,0
2020,RIO NEGRO,EL CUY,Estatal,Rural,5,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,RIO NEGRO,GENERAL ROCA,Estatal,Rural,1,3,11,8,0,0,1,0,0,0,0,0,0,80,0,2,9,0,0,0,0,0,0,14,0,1,1,0,0,0,0,0,1
2020,RIO NEGRO,GENERAL ROCA,Estatal,Urbano,4,14,49,26,0,8,10,0,0,2,0,0,4,136,8,28,24,5,1,4,13,5,0,170,1,60,59,6,1,11,14,4,7
2020,RIO NEGRO,GENERAL ROCA,Privado,Urbano,0,0,0,0,4,1,0,0,0,2,2,1,1,2,6,2,2,3,1,15,7,0,4,7,1,4,1,1,2,1,4,1,1
2020,RIO NEGRO,NORQUINCO,Estatal,Rural,27,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,RIO NEGRO,PICHI MAHUIDA,Estatal,Urbano,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,1,3,0,0,0,1,0,0
2020,RIO NEGRO,PILCANIYEU,Estatal,Rural,6,45,0,3,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
2020,RIO NEGRO,SAN ANTONIO,Estatal,Urbano,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,4,0,0,0,9,2,2,5,1,0,4,0,0,0
2020,RIO NEGRO,VALCHETA,Estatal,Rural,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,SALTA,ANTA,Estatal,Rural,42,47,24,14,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
2020,SALTA,ANTA,Estatal,Urbano,34,150,18,4,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0
2020,SALTA,CACHI,Estatal,Rural,24,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,SALTA,CAFAYATE,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2020,SALTA,CAFAYATE,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,SALTA,CAPITAL,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,SALTA,CAPITAL,Estatal,Urbano,0,0,432,7,0,2,0,0,0,0,1,0,0,79,0,8,0,3,0,8,10,2,1,49,1,8,0,1,1,2,2,3,2
2020,SALTA,CAPITAL,Privado,Urbano,0,2,0,1,4,0,2,2,0,2,3,0,0,12,3,6,1,2,0,9,19,3,3,8,2,11,2,4,0,11,12,4,4
2020,SALTA,CERRILLOS,Estatal,Rural,0,0,0,7,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,11,12,0,0,0,0,0,0,0,0,0
2020,SALTA,CERRILLOS,Estatal,Urbano,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2020,SALTA,CHICOANA,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,SALTA,CHICOANA,Estatal,Urbano,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2020,SALTA,GENERAL GUEMES,Estatal,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,SALTA,GENERAL GUEMES,Estatal,Urbano,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,1,0,0,1,0,0,0,15,0,0,1,0,0,0,0,0,0
2020,SALTA,GENERAL JOSE DE SAN MARTIN,Estatal,Rural,1052,3572,685,9,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,SALTA,GENERAL JOSE DE SAN MARTIN,Estatal,Urbano,1128,4577,1584,6,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,1,1,0,0,22,0,0,0,0,0,1,0,0,0
2020,SALTA,GENERAL JOSE DE SAN MARTIN,Privado,Urbano,35,104,118,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0
2020,SALTA,GUACHIPAS,Estatal,Rural,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,SALTA,IRUYA,Estatal,Rural,123,307,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,SALTA,LA CALDERA,Estatal,Rural,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,SALTA,LA CALDERA,Estatal,Urbano,0,37,12,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
